one_day_volume,one_day_change,one_day_sales,one_day_average_price,seven_day_volume,seven_day_change,seven_day_sales,seven_day_average_price,thirty_day_volume,thirty_day_change,thirty_day_sales,thirty_day_average_price,total_volume,total_sales,total_supply,count,num_owners,average_price,num_reports,market_cap,floor_price,collection
1.569395,-0.37746877218870356,10.0,0.1569395,88.525248,-0.7607724370570016,280.0,0.31616160000000004,458.5714371220003,0.0,954.0,0.48068284813626866,458.5714371220003,954.0,1111.0,1111.0,341,0.48068284813626866,1,351.2555376,0.1569,bibos
40.41,-0.5472268907563025,5.0,8.081999999999999,559.6827,0.5925321959242206,62.0,9.027140322580644,2819.3009632100016,-0.5770015134410871,272.0,10.365077070625006,257263.70534893064,26942.0,10000.0,10000.0,5092,9.548797615207878,4,90271.40322580644,7.83,azuki
13.589601687239995,-0.17965278553087002,69.0,0.1969507490904347,375.05558276567774,1.7583526516330232,1794.0,0.20906108292401213,676.3038401924563,1.8258404087044715,5014.0,0.13488309537145118,1928.3922399559679,18638.0,9999.0,9999.0,4194,0.10346562077239875,0,2090.4017681571972,0.21653464,vandal-city
50.1069,-0.5872591853074619,6.0,8.35115,558.8243499899997,0.606554358393779,60.0,9.313739166499996,2754.6978472400015,-0.705579540268654,243.0,11.336205132674904,145069.0916591852,23423.0,10000.0,10000.0,5250,6.193446256209076,1,93137.39166499996,8.349,doodles-official
0.0,-1.0,0.0,0.0,203.345,-0.39840359280374205,23.0,8.841086956521739,927.7706900000002,-0.514808302918378,116.0,7.998023189655174,5472.788004469992,826.0,1000.0,1000.0,724,6.6256513371307415,6,8841.08695652174,8.6,goda-mint-pass
22.508,-0.1946318628360026,56.0,0.4019285714285714,479.0406495999998,0.0,847.0,0.5655733761511214,479.0406495999998,0.0,847.0,0.5655733761511214,479.0406495999998,847.0,3327.0,3327.0,2573,0.5655733761511214,1,1881.6626224547808,0.32,proof-of-narnian-nft-og
17.7957,0.17004692495885787,48.0,0.37074375,168.23977590000007,-0.23633296943655083,468.0,0.3594867006410258,388.5449209000001,0.0,1548.0,0.2509980109173127,388.5449209000001,1548.0,2125.0,2125.0,953,0.2509980109173127,2,763.9092388621798,0.436,steady-stack-titans-official
23.6271111111,-0.6050919530196184,25.0,0.945084444444,345.8588601011001,-0.052862138104714435,369.0,0.9372868837428188,6117.752947616943,0.7775537393414341,2920.0,2.095120872471556,14642.918473111318,5593.0,10000.0,10000.0,6182,2.618079469535369,1,9372.868837428186,0.8369,moonbirds-oddities
39.949576984539945,-0.44451207125968306,455.0,0.08780126809788999,582.5677079455539,0.0,12241.0,0.04759151278045535,582.5677079455539,0.0,12241.0,0.04759151278045535,582.5677079455539,12241.0,10000.0,10000.0,2406,0.04759151278045535,5,475.9151278045535,0.076,crudeborne-eggs
19.443724400000004,-0.440889730614243,56.0,0.34720936428571436,397.4642741889988,9.323029863924228,1238.0,0.32105353327059677,510.3075291868884,2.335224088526208,1516.0,0.33661446516285515,1894.556167702936,2937.0,6501.0,6501.0,2788,0.6450650894460116,1,2087.1690197921494,0.341,MV3
206.12486205760004,3.2154319022832856,124.0,1.6622972746580649,504.9377250218179,0.5282990917538144,326.0,1.5488887270607912,1622.7400043902471,-0.40452563324698887,873.0,1.8588087106417492,45049.201908252304,20837.0,10000.0,10000.0,5020,2.161981182907919,1,15488.887270607911,1.725362595,okay-bears
127.5026111099999,-0.5277782894992542,102.0,1.250025599117646,1055.079308102056,0.0,1293.0,0.8159932777278083,1055.079308102056,0.0,1293.0,0.8159932777278083,1055.079308102056,1293.0,2022.0,2022.0,719,0.8159932777278083,1,1649.9384075656283,1.1,digidaigaku
31.24317409,0.8963888945130369,8.0,3.90539676125,313.71289256999995,1.6939736644308263,64.0,4.901763946406249,1154.1336910217,-0.08855537574028627,256.0,4.508334730553516,176652.33594331055,20682.0,97703.0,97703.0,7501,8.541356539179507,1,478917.04285572976,1.74578125,decentraland
2.1944030000000008,-0.22547165549207024,53.0,0.04140383018867926,88.97243679999968,-0.6003317381968456,1487.0,0.05983351499663731,311.58815414165105,0.0,2945.0,0.10580242925013618,311.58815414165105,2945.0,1975.0,1975.0,1190,0.10580242925013618,1,118.17119211835869,0.031,care-bears-forever-eth
10.164300000000003,-0.7447086501880846,28.0,0.36301071428571435,218.91478879099978,-0.6257791489548011,273.0,0.8018856732271055,1391.977924285333,0.0,1698.0,0.8197749848559087,1391.977924285333,1698.0,3333.0,3333.0,1646,0.8197749848559087,8,2672.6849488659423,0.2486,rags-to-richie-by-alec-monopoly
5.0360000000000005,-0.7755373209095587,15.0,0.3357333333333334,227.96850000000003,-0.7377883445891553,298.0,0.7649949664429532,1810.635141316986,0.11286571704430673,1725.0,1.04964356018376,66827.42711770597,29964.0,29374.0,29374.0,7708,2.2302572125786266,0,22470.962144295307,,art-blocks-playground
31.709999999999997,0.3206997084548105,10.0,3.171,390.4418489,0.0,104.0,3.754248547115385,390.4418489,0.0,104.0,3.754248547115385,390.4418489,104.0,1174.0,1174.0,1019,3.754248547115385,1,4407.487794313462,3.47,grails-ii-mint-pass
18.542319999999993,-0.32233811361052184,39.0,0.4754441025641024,296.90946409370383,1.6155121090268139,523.0,0.5677045202556479,1148.4742151055925,1.0660853863276765,2704.0,0.42473158842662445,1704.343891502134,4516.0,14787.0,14787.0,3782,0.3774012160102157,1,8394.646741020266,0.46,bored-and-dangerous
1.0718869592550382,0.0724251129009427,25.0,0.042875478370201524,294.2474532179136,0.0,1951.0,0.15081878688770559,294.2474532179136,0.0,1951.0,0.15081878688770559,294.2474532179136,1951.0,1000.0,1000.0,565,0.15081878688770559,2,150.81878688770558,0.04,my-beautiful-dark-twisted-fantasy-by-beeble
125.72621724899986,0.4308007556673539,905.0,0.13892399696022084,930.7179405555739,0.0,6213.0,0.14980169653236342,930.7179405555739,0.0,6213.0,0.14980169653236342,930.7179405555739,6213.0,7401.0,7401.0,2986,0.14980169653236342,1,1108.6823560360217,0.104,moodiesbyhanuka
14.748599998,-0.6177554543569648,41.0,0.3597219511707317,225.83329905699992,0.04312775353403761,416.0,0.5428685073485575,771.2547943469971,1.0117193334279035,1351.0,0.5708769758304938,7809.522300842397,18831.0,15.0,15.0,4536,0.4147162817079495,3,8.143027610228362,0.125,10ktf-stockroom
12.220572393333365,-0.9085055701477092,60.0,0.20367620655555607,382.1735323759327,4.664206371684574,343.0,1.1142085492009701,915.5658273940237,0.5343346022006802,1794.0,0.5103488447012395,15122.018904678498,28257.0,185.0,185.0,17189,0.5351600985482712,1,206.12858160217945,0.0082336,mirandus
12.883001229999993,0.00621012162392258,314.0,0.041028666337579595,308.2509274004475,46.969722490130025,8882.0,0.03470512580504925,314.6768750899277,0.0,9729.0,0.03234421575597982,314.6768750899277,9729.0,5555.0,5555.0,2336,0.03234421575597982,2,192.7869738470486,0.033,lifesajokenft
4.731304099999995,0.2125449113455247,237.0,0.019963308438818543,39.5172735222313,-0.9348184422612176,1734.0,0.022789661777526702,645.7819117592944,0.0,12978.0,0.049759740465348624,645.7819117592944,12978.0,10000.0,10000.0,3368,0.049759740465348624,1,227.896617775267,0.0169,subwayrats
43.75,-0.04632152588555858,4.0,10.9375,310.26464235000003,1.445146523366696,25.0,12.410585694000002,905.3156523499999,-0.7475938531131915,79.0,11.459691801898733,50790.47777580872,7492.0,9675.0,9675.0,2717,6.7792949513893115,1,120072.41658945002,10.123,chromie-squiggle-by-snowfro
99.92644,1.7159090044301906,23.0,4.344627826086956,350.09558242092595,0.10568445938434398,151.0,2.318513790867059,1706.7633624419282,-0.4159844259426379,703.0,2.4278283960767113,159681.65943185627,90463.0,164852.0,164852.0,21726,1.7651598933470731,1,382211.63545201643,1.46,sandbox
